size,year,buyer,totalS,totalK,total,index
134530,1878,Settlers (Sold by Sulpicians),481981134,69787958,551769092,1583
154250,1878,Settlers (Sold by Sulpicians),482135384,69633708,551769092,1584
98064,1878,Settlers (Sold by Sulpicians),482233448,69535644,551769092,1585
311162,1878,Settlers (Sold by Sulpicians),482544610,69224482,551769092,1586
507,1878,Settlers (Sold by Sulpicians),482545117,69223975,551769092,1587
876,1878,Settlers (Sold by Sulpicians),482545993,69223099,551769092,1588
1334,1878,Settlers (Sold by Sulpicians),482547327,69221765,551769092,1589
114416,1878,Settlers (Sold by Sulpicians),482661743,69107349,551769092,1590
121702,1878,Settlers (Sold by Sulpicians),482783445,68985647,551769092,1591
229107,1878,Settlers (Sold by Sulpicians),483012552,68756540,551769092,1592
150257,1878,Settlers (Sold by Sulpicians),483162809,68606283,551769092,1593
277562,1878,Settlers (Sold by Sulpicians),483440371,68328721,551769092,1594
149022,1879,Settlers (Sold by Sulpicians),483589393,68179699,551769092,1595
175850,1879,Settlers (Sold by Sulpicians),483765243,68003849,551769092,1596
185746,1879,Settlers (Sold by Sulpicians),483950989,67818103,551769092,1597
85703,1879,Settlers (Sold by Sulpicians),484036692,67732400,551769092,1598
177536,1879,Settlers (Sold by Sulpicians),484214228,67554864,551769092,1599
304233,1879,Settlers (Sold by Sulpicians),484518461,67250631,551769092,1600
1360,1879,Settlers (Sold by Sulpicians),484519821,67249271,551769092,1601
196,1879,Settlers (Sold by Sulpicians),484520017,67249075,551769092,1602
925,1879,Settlers (Sold by Sulpicians),484520942,67248150,551769092,1603
150186,1879,Settlers (Sold by Sulpicians),484671128,67097964,551769092,1604
219943,1879,Settlers (Sold by Sulpicians),484891071,66878021,551769092,1605
47551,1880,Settlers (Sold by Sulpicians),484938622,66830470,551769092,1606
90496,1880,Settlers (Sold by Sulpicians),485029118,66739974,551769092,1607
1188,1880,Settlers (Sold by Sulpicians),485030306,66738786,551769092,1608
800,1880,Settlers (Sold by Sulpicians),485031106,66737986,551769092,1609
783,1880,Settlers (Sold by Sulpicians),485031889,66737203,551769092,1610
2901,1880,Settlers (Sold by Sulpicians),485034790,66734302,551769092,1611
2078,1880,Settlers (Sold by Sulpicians),485036868,66732224,551769092,1612
249,1880,Settlers (Sold by Sulpicians),485037117,66731975,551769092,1613
520283,1880,Settlers (Sold by Sulpicians),485557400,66211692,551769092,1614
130935,1880,Settlers (Sold by Sulpicians),485688335,66080757,551769092,1615
158563,1881,Settlers (Sold by Sulpicians),485846898,65922194,551769092,1616
237834,1881,Settlers (Sold by Sulpicians),486084732,65684360,551769092,1617
85124,1881,Settlers (Sold by Sulpicians),486169856,65599236,551769092,1618
8950,1881,Settlers (Sold by Sulpicians),486178806,65590286,551769092,1619
38343,1881,Settlers (Sold by Sulpicians),486217149,65551943,551769092,1620
576,1881,Settlers (Sold by Sulpicians),486217725,65551367,551769092,1621
10058442,1881,Settlers (Sold by Sulpicians),496276167,55492925,551769092,1622
536219,1881,Settlers (Sold by Sulpicians),496812386,54956706,551769092,1623
246498,1881,Settlers (Sold by Sulpicians),497058884,54710208,551769092,1624
113178,1881,Settlers (Sold by Sulpicians),497172062,54597030,551769092,1625
178451,1881,Settlers (Sold by Sulpicians),497350513,54418579,551769092,1626
249152,1881,Settlers (Sold by Sulpicians),497599665,54169427,551769092,1627
335340,1881,Settlers (Sold by Sulpicians),497935005,53834087,551769092,1628
9892,1882,Settlers (Sold by Sulpicians),497944897,53824195,551769092,1629
1038,1882,Settlers (Sold by Sulpicians),497945935,53823157,551769092,1630
2421,1882,Settlers (Sold by Sulpicians),497948356,53820736,551769092,1631
642,1882,Settlers (Sold by Sulpicians),497948998,53820094,551769092,1632
3135331,1882,Settlers (Sold by Sulpicians),501084329,50684763,551769092,1633
5275479,1882,Settlers (Sold by Sulpicians),506359808,45409284,551769092,1634
192888,1882,Settlers (Sold by Sulpicians),506552696,45216396,551769092,1635
232581,1882,Settlers (Sold by Sulpicians),506785277,44983815,551769092,1636
268117,1882,Settlers (Sold by Sulpicians),507053394,44715698,551769092,1637
236666,1883,Settlers (Sold by Sulpicians),507290060,44479032,551769092,1638
1421,1883,Settlers (Sold by Sulpicians),507291481,44477611,551769092,1639
1340,1883,Settlers (Sold by Sulpicians),507292821,44476271,551769092,1640
588,1883,Settlers (Sold by Sulpicians),507293409,44475683,551769092,1641
3435,1883,Settlers (Sold by Sulpicians),507296844,44472248,551769092,1642
256,1883,Settlers (Sold by Sulpicians),507297100,44471992,551769092,1643
1007,1883,Settlers (Sold by Sulpicians),507298107,44470985,551769092,1644
1169,1883,Settlers (Sold by Sulpicians),507299276,44469816,551769092,1645
667352,1883,Settlers (Sold by Sulpicians),507966628,43802464,551769092,1646
291067,1883,Settlers (Sold by Sulpicians),508257695,43511397,551769092,1647
835,1884,Settlers (Sold by Sulpicians),508258530,43510562,551769092,1648
835,1884,Settlers (Sold by Sulpicians),508259365,43509727,551769092,1649
798,1884,Settlers (Sold by Sulpicians),508260163,43508929,551769092,1650
273109,1884,Settlers (Sold by Sulpicians),508533272,43235820,551769092,1651
3630,1885,Settlers (Sold by Sulpicians),508536902,43232190,551769092,1652
810,1885,Settlers (Sold by Sulpicians),508537712,43231380,551769092,1653
250124,1885,Settlers (Sold by Sulpicians),508787836,42981256,551769092,1654
175779,1885,Settlers (Sold by Sulpicians),508963615,42805477,551769092,1655
209866,1885,Settlers (Sold by Sulpicians),509173481,42595611,551769092,1656
377946,1885,Settlers (Sold by Sulpicians),509551427,42217665,551769092,1657
60355,1887,Settlers (Sold by Sulpicians),509611782,42157310,551769092,1658
1579514,1887,Settlers (Sold by Sulpicians),511191296,40577796,551769092,1659
557593,1887,Settlers (Sold by Sulpicians),511748889,40020203,551769092,1660
206703,1887,Settlers (Sold by Sulpicians),511955592,39813500,551769092,1661
164349,1887,Settlers (Sold by Sulpicians),512119941,39649151,551769092,1662
130347,1887,Settlers (Sold by Sulpicians),512250288,39518804,551769092,1663
541221,1887,Settlers (Sold by Sulpicians),512791509,38977583,551769092,1664
138565,1887,Settlers (Sold by Sulpicians),512930074,38839018,551769092,1665
4149,1887,Settlers (Sold by Sulpicians),512934223,38834869,551769092,1666
1794,1887,Settlers (Sold by Sulpicians),512936017,38833075,551769092,1667
837,1887,Settlers (Sold by Sulpicians),512936854,38832238,551769092,1668
904527,1887,Settlers (Sold by Sulpicians),513841381,37927711,551769092,1669
281764,1887,Settlers (Sold by Sulpicians),514123145,37645947,551769092,1670
235831,1888,Settlers (Sold by Sulpicians),514358976,37410116,551769092,1671
405,1888,Settlers (Sold by Sulpicians),514359381,37409711,551769092,1672
309191,1888,Settlers (Sold by Sulpicians),514668572,37100520,551769092,1673
250254,1888,Settlers (Sold by Sulpicians),514918826,36850266,551769092,1674
224551,1888,Settlers (Sold by Sulpicians),515143377,36625715,551769092,1675
271127,1888,Settlers (Sold by Sulpicians),515414504,36354588,551769092,1676
121180,1889,Settlers (Sold by Sulpicians),515535684,36233408,551769092,1677
152978,1889,Settlers (Sold by Sulpicians),515688662,36080430,551769092,1678
157014,1889,Settlers (Sold by Sulpicians),515845676,35923416,551769092,1679
79507,1890,Settlers (Sold by Sulpicians),515925183,35843909,551769092,1680
589,1890,Settlers (Sold by Sulpicians),515925772,35843320,551769092,1681
777,1890,Settlers (Sold by Sulpicians),515926549,35842543,551769092,1682
893,1890,Settlers (Sold by Sulpicians),515927442,35841650,551769092,1683
567,1890,Settlers (Sold by Sulpicians),515928009,35841083,551769092,1684
1193,1890,Settlers (Sold by Sulpicians),515929202,35839890,551769092,1685
15950,1890,Settlers (Sold by Sulpicians),515945152,35823940,551769092,1686
42122,1890,Settlers (Sold by Sulpicians),515987274,35781818,551769092,1687
269313,1892,Settlers (Sold by Sulpicians),516256587,35512505,551769092,1688
927,1893,Settlers (Sold by Sulpicians),516257514,35511578,551769092,1689
1872,1894,Settlers (Sold by Sulpicians),516259386,35509706,551769092,1690
2383977,1895,Settlers (Sold by Sulpicians),518643363,33125729,551769092,1691
1099494,1895,Settlers (Sold by Sulpicians),519742857,32026235,551769092,1692
191257,1895,Settlers (Sold by Sulpicians),519934114,31834978,551769092,1693
146987,1895,Settlers (Sold by Sulpicians),520081101,31687991,551769092,1694
1958,1896,Settlers (Sold by Sulpicians),520083059,31686033,551769092,1695
170076,1897,Settlers (Sold by Sulpicians),520253135,31515957,551769092,1696
67002,1898,Settlers (Sold by Sulpicians),520320137,31448955,551769092,1697
18949,1900,Settlers (Sold by Sulpicians),520339086,31430006,551769092,1698
518608,1901,Settlers (Sold by Sulpicians),520857694,30911398,551769092,1699
158210,1902,Settlers (Sold by Sulpicians),521015904,30753188,551769092,1700
1072,1902,Settlers (Sold by Sulpicians),521016976,30752116,551769092,1701
2134,1902,Settlers (Sold by Sulpicians),521019110,30749982,551769092,1702
2894,1902,Settlers (Sold by Sulpicians),521022004,30747088,551769092,1703
1099,1902,Settlers (Sold by Sulpicians),521023103,30745989,551769092,1704
1053,1902,Settlers (Sold by Sulpicians),521024156,30744936,551769092,1705
432627,1902,Settlers (Sold by Sulpicians),521456783,30312309,551769092,1706
557005,1902,Settlers (Sold by Sulpicians),522013788,29755304,551769092,1707
164486,1903,Settlers (Sold by Sulpicians),522178274,29590818,551769092,1708
163412,1903,Settlers (Sold by Sulpicians),522341686,29427406,551769092,1709
161264,1903,Settlers (Sold by Sulpicians),522502950,29266142,551769092,1710
105379,1903,Settlers (Sold by Sulpicians),522608329,29160763,551769092,1711
347703,1903,Settlers (Sold by Sulpicians),522956032,28813060,551769092,1712
309424,1903,Settlers (Sold by Sulpicians),523265456,28503636,551769092,1713
1229,1903,Settlers (Sold by Sulpicians),523266685,28502407,551769092,1714
1247,1903,Settlers (Sold by Sulpicians),523267932,28501160,551769092,1715
565263,1903,Settlers (Sold by Sulpicians),523833195,27935897,551769092,1716
1382,1904,Settlers (Sold by Sulpicians),523834577,27934515,551769092,1717
28162,1905,Settlers (Sold by Sulpicians),523862739,27906353,551769092,1718
429963,1905,Settlers (Sold by Sulpicians),524292702,27476390,551769092,1719
240255,1906,Settlers (Sold by Sulpicians),524532957,27236135,551769092,1720
124039,1906,Settlers (Sold by Sulpicians),524656996,27112096,551769092,1721
252642,1906,Settlers (Sold by Sulpicians),524909638,26859454,551769092,1722
185923,1906,Settlers (Sold by Sulpicians),525095561,26673531,551769092,1723
895,1906,Settlers (Sold by Sulpicians),525096456,26672636,551769092,1724
747,1906,Settlers (Sold by Sulpicians),525097203,26671889,551769092,1725
444695,1907,Settlers (Sold by Sulpicians),525541898,26227194,551769092,1726
93171,1907,Settlers (Sold by Sulpicians),525635069,26134023,551769092,1727
159756,1908,Settlers (Sold by Sulpicians),525794825,25974267,551769092,1728
221406,1908,Settlers (Sold by Sulpicians),526016231,25752861,551769092,1729
237473,1908,Settlers (Sold by Sulpicians),526253704,25515388,551769092,1730
242107,1908,Settlers (Sold by Sulpicians),526495811,25273281,551769092,1731
300013,1908,Settlers (Sold by Sulpicians),526795824,24973268,551769092,1732
267021,1908,Settlers (Sold by Sulpicians),527062845,24706247,551769092,1733
311090,1908,Settlers (Sold by Sulpicians),527373935,24395157,551769092,1734
359304,1908,Settlers (Sold by Sulpicians),527733239,24035853,551769092,1735
288692,1908,Settlers (Sold by Sulpicians),528021931,23747161,551769092,1736
150996,1908,Settlers (Sold by Sulpicians),528172927,23596165,551769092,1737
2295,1908,Settlers (Sold by Sulpicians),528175222,23593870,551769092,1738
667,1908,Settlers (Sold by Sulpicians),528175889,23593203,551769092,1739
553,1908,Settlers (Sold by Sulpicians),528176442,23592650,551769092,1740
171524,1909,Settlers (Sold by Sulpicians),528347966,23421126,551769092,1741
143058,1909,Settlers (Sold by Sulpicians),528491024,23278068,551769092,1742
812,1910,Settlers (Sold by Sulpicians),528491836,23277256,551769092,1743
818,1910,Settlers (Sold by Sulpicians),528492654,23276438,551769092,1744
806,1910,Settlers (Sold by Sulpicians),528493460,23275632,551769092,1745
777,1910,Settlers (Sold by Sulpicians),528494237,23274855,551769092,1746
779,1912,Settlers (Sold by Sulpicians),528495016,23274076,551769092,1747
801,1912,Settlers (Sold by Sulpicians),528495817,23273275,551769092,1748
2171,1912,Settlers (Sold by Sulpicians),528497988,23271104,551769092,1749
2170,1912,Settlers (Sold by Sulpicians),528500158,23268934,551769092,1750
1653,1912,Settlers (Sold by Sulpicians),528501811,23267281,551769092,1751
1812,1912,Settlers (Sold by Sulpicians),528503623,23265469,551769092,1752
1935,1912,Settlers (Sold by Sulpicians),528505558,23263534,551769092,1753
1926,1912,Settlers (Sold by Sulpicians),528507484,23261608,551769092,1754
1990,1912,Settlers (Sold by Sulpicians),528509474,23259618,551769092,1755
2020,1912,Settlers (Sold by Sulpicians),528511494,23257598,551769092,1756
1330,1912,Settlers (Sold by Sulpicians),528512824,23256268,551769092,1757
2729,1912,Settlers (Sold by Sulpicians),528515553,23253539,551769092,1758
2094,1912,Settlers (Sold by Sulpicians),528517647,23251445,551769092,1759
1183,1913,Settlers (Sold by Sulpicians),528518830,23250262,551769092,1760
936,1913,Settlers (Sold by Sulpicians),528519766,23249326,551769092,1761
571,1913,Settlers (Sold by Sulpicians),528520337,23248755,551769092,1762
798,1913,Settlers (Sold by Sulpicians),528521135,23247957,551769092,1763
791,1913,Settlers (Sold by Sulpicians),528521926,23247166,551769092,1764
838,1913,Settlers (Sold by Sulpicians),528522764,23246328,551769092,1765
586,1913,Settlers (Sold by Sulpicians),528523350,23245742,551769092,1766
1920,1913,Settlers (Sold by Sulpicians),528525270,23243822,551769092,1767
1874,1913,Settlers (Sold by Sulpicians),528527144,23241948,551769092,1768
952,1913,Settlers (Sold by Sulpicians),528528096,23240996,551769092,1769
409533,1916,Settlers (Sold by Sulpicians),528937629,22831463,551769092,1770
167409,1916,Settlers (Sold by Sulpicians),529105038,22664054,551769092,1771
174469,1916,Settlers (Sold by Sulpicians),529279507,22489585,551769092,1772
307885,1916,Settlers (Sold by Sulpicians),529587392,22181700,551769092,1773
148204,1916,Settlers (Sold by Sulpicians),529735596,22033496,551769092,1774
264234,1916,Settlers (Sold by Sulpicians),529999830,21769262,551769092,1775
232199,1916,Settlers (Sold by Sulpicians),530232029,21537063,551769092,1776
142067,1916,Settlers (Sold by Sulpicians),530374096,21394996,551769092,1777
262069,1916,Settlers (Sold by Sulpicians),530636165,21132927,551769092,1778
243037,1916,Settlers (Sold by Sulpicians),530879202,20889890,551769092,1779
236688,1916,Settlers (Sold by Sulpicians),531115890,20653202,551769092,1780
145838,1916,Settlers (Sold by Sulpicians),531261728,20507364,551769092,1781
149949,1916,Settlers (Sold by Sulpicians),531411677,20357415,551769092,1782
148532,1916,Settlers (Sold by Sulpicians),531560209,20208883,551769092,1783
157867,1916,Settlers (Sold by Sulpicians),531718076,20051016,551769092,1784
190217,1916,Settlers (Sold by Sulpicians),531908293,19860799,551769092,1785
214406,1918,Settlers (Sold by Sulpicians),532122699,19646393,551769092,1786
263347,1918,Settlers (Sold by Sulpicians),532386046,19383046,551769092,1787
234985,1918,Settlers (Sold by Sulpicians),532621031,19148061,551769092,1788
1327,1918,Settlers (Sold by Sulpicians),532622358,19146734,551769092,1789
835,1918,Settlers (Sold by Sulpicians),532623193,19145899,551769092,1790
754,1918,Settlers (Sold by Sulpicians),532623947,19145145,551769092,1791
208456,1920,Settlers (Sold by Sulpicians),532832403,18936689,551769092,1792
129976,1920,Settlers (Sold by Sulpicians),532962379,18806713,551769092,1793
140433,1920,Settlers (Sold by Sulpicians),533102812,18666280,551769092,1794
641952,1921,Settlers (Sold by Sulpicians),533744764,18024328,551769092,1795
157014,1921,Settlers (Sold by Sulpicians),533901778,17867314,551769092,1796
312200,1922,Settlers (Sold by Sulpicians),534213978,17555114,551769092,1797
172653,1922,Settlers (Sold by Sulpicians),534386631,17382461,551769092,1798
498218,1922,Settlers (Sold by Sulpicians),534884849,16884243,551769092,1799
319445,1922,Settlers (Sold by Sulpicians),535204294,16564798,551769092,1800
138647,1925,Settlers (Sold by Sulpicians),535342941,16426151,551769092,1801
159989,1925,Settlers (Sold by Sulpicians),535502930,16266162,551769092,1802
105577,1925,Settlers (Sold by Sulpicians),535608507,16160585,551769092,1803
749,1925,Settlers (Sold by Sulpicians),535609256,16159836,551769092,1804
2363,1925,Settlers (Sold by Sulpicians),535611619,16157473,551769092,1805
1060,1925,Settlers (Sold by Sulpicians),535612679,16156413,551769092,1806
622,1930,Settlers (Sold by Sulpicians),535613301,16155791,551769092,1807
2181,1932,Settlers (Sold by Sulpicians),535615482,16153610,551769092,1808
797,1932,Settlers (Sold by Sulpicians),535616279,16152813,551769092,1809
906,1932,Settlers (Sold by Sulpicians),535617185,16151907,551769092,1810
1174,1932,Settlers (Sold by Sulpicians),535618359,16150733,551769092,1811
560575,1933,Settlers (Sold by Sulpicians),536178934,15590158,551769092,1812
1039,1933,Settlers (Sold by Sulpicians),536179973,15589119,551769092,1813
193577,1936,Settlers (Sold by Sulpicians),536373550,15395542,551769092,1814
144392,1936,Settlers (Sold by Sulpicians),536517942,15251150,551769092,1815
184882,1936,Settlers (Sold by Sulpicians),536702824,15066268,551769092,1816
169629,1936,Settlers (Sold by Sulpicians),536872453,14896639,551769092,1817
723279,1936,Settlers (Sold by Sulpicians),537595732,14173360,551769092,1818
261101,1936,Settlers (Sold by Sulpicians),537856833,13912259,551769092,1819
231447,1936,Settlers (Sold by Sulpicians),538088280,13680812,551769092,1820
370855,1936,Settlers (Sold by Sulpicians),538459135,13309957,551769092,1821
357798,1936,Settlers (Sold by Sulpicians),538816933,12952159,551769092,1822
298714,1936,Settlers (Sold by Sulpicians),539115647,12653445,551769092,1823
459395,1936,Settlers (Sold by Sulpicians),539575042,12194050,551769092,1824
372,1939,Settlers (Sold by Sulpicians),539575414,12193678,551769092,1825
842,1939,Settlers (Sold by Sulpicians),539576256,12192836,551769092,1826
310803,1945,Settlers (Sold by Sulpicians),539887059,11882033,551769092,1827
532,1945,Settlers (Sold by Sulpicians),539887591,11881501,551769092,1828
1440,1960,Settlers (Sold by Sulpicians),539889031,11880061,551769092,1829
3619,1925,Kanehsata'kerón (Kanehsatake),539885412,11883680,551769092,1830
2225771,1945,Kanehsata'kerón (Kanehsatake),537659641,14109451,551769092,1831
6276472,1945,Kanehsata'kerón (Kanehsatake),531383169,20385923,551769092,1832
5342,1958,Kanehsata'kerón (Kanehsatake),531377827,20391265,551769092,1833
50060,1961,Kanehsata'kerón (Kanehsatake),531327768,20441324,551769092,1834
80128,1966,Kanehsata'kerón (Kanehsatake),531247640,20521452,551769092,1835
12302,1972,Kanehsata'kerón (Kanehsatake),531235337,20533755,551769092,1836
1052,1974,Kanehsata'kerón (Kanehsatake),531234285,20534807,551769092,1837
16228,1985,Kanehsata'kerón (Kanehsatake),531218057,20551035,551769092,1838
26993,1986,Kanehsata'kerón (Kanehsatake),531191065,20578027,551769092,1839
431800,1990,Kanehsata'kerón (Kanehsatake),530759265,21009827,551769092,1840
277169,1992,Kanehsata'kerón (Kanehsatake),530482096,21286996,551769092,1841
1506361,1993,Kanehsata'kerón (Kanehsatake),528975735,22793357,551769092,1842
103883,1994,Kanehsata'kerón (Kanehsatake),528871852,22897240,551769092,1843
122579,1995,Kanehsata'kerón (Kanehsatake),528749273,23019819,551769092,1844
384101,1996,Kanehsata'kerón (Kanehsatake),528365172,23403920,551769092,1845
11285,1997,Kanehsata'kerón (Kanehsatake),528353887,23415205,551769092,1846
344916,2007,Kanehsata'kerón (Kanehsatake),528008971,23760121,551769092,1847
